0,1,2,3
0.8495876253912831,-0.001031412192066245,0.19424969258385427,0.9330003003537807
0.856937204917465,-0.0011790313491985796,0.3291785714267318,0.9509661632340587
0.9108425285181335,0.000122527250172578,0.002037372847282337,0.9491268437090312
0.9616723619724483,0.003141319284699688,0.7515345239066029,0.962908009505503
0.9812902765307512,0.0032093225919741382,0.8301950275678284,0.9830371452218052
0.9500025955986463,-0.0011182715314879339,0.29007192596425546,0.9841367742251803
0.9361390886288732,-0.0025039103857012325,0.7775267664198329,0.9626309924325703
0.9272333076358463,-0.0025599604880358726,0.7356609714367731,0.9573836364112249
0.8460837933671136,-0.001474844061308638,0.6618718342381453,0.9598827905193881
0.9166346730939412,-0.0020888610375231886,0.7883399828874975,0.9656953166251074
0.933415883458354,0.0004571013458746133,0.02251854842082046,0.9501858434082556
0.9592370254308649,0.002864656905579431,0.7412813759741224,0.9625334617718938
0.9099584880828191,0.0019834104493588185,0.5471605303909748,0.9387649371521667
0.6368438578608978,-0.0004592038339357804,0.23908874815277092,0.9393721139932312
0.7988843034371478,0.000977536318466649,0.39350294107668216,0.9434445577481337
0.8126032402580078,0.0007544324472324558,0.25092074859712277,0.9580368481606992
0.6441123003437925,-0.00016415341365079713,0.02429886623790234,0.9511905630143982
0.6886859742248463,8.351516026247602e-05,0.006116049030474802,0.9482911798624265
0.834378301203781,-0.00044818213983960554,0.093469295270598,0.9601899882585379
0.8152939747629552,-0.0007583816405501182,0.24410380906859286,0.9492361985889435
0.9252147314436417,0.003784172922047746,0.6140272290076756,0.8532920363891373
0.9269874478048846,0.004117765548332303,0.7992490963674181,0.8841258593504018
0.9045850820491703,0.002408005810702518,0.5330780702803808,0.9211578797125438
0.845545798118497,0.0018651239909813204,0.7962640369885201,0.9363225645325446
0.8603122234958815,0.00013047210782568826,0.0037746981254980216,0.9407809277536644
0.9366849080140736,-0.0017593215486843604,0.37609867538662256,0.9579328274596906
0.9693470033432074,-0.003349402596540154,0.7886936562897219,0.9723241595008353
0.7886652300845973,0.0007734737904488557,0.22784001043004265,0.9513274503878504
0.7670172766411504,0.001148360191976829,0.46376642848682426,0.9398773540021548
0.9179695102895518,0.001915797082800882,0.7152153117868418,0.9638403897759665
0.8335485979797286,0.0007473183442045167,0.21342143064342112,0.9553298694112357
